location,context,source,target
EventsBaseTask.csv,desc_jp,大三元,대삼원
EventsBaseTask.csv,desc_jp,字一色,자일색
EventsBaseTask.csv,desc_jp,小四喜,소사희
EventsBaseTask.csv,desc_jp,大四喜,대사희
EventsBaseTask.csv,desc_jp,四暗刻单器,四暗刻单器
EventsBaseTask.csv,desc_jp,一発・裏ドラのいずれかを含めて1回あがる,"일발, 뒷도라을 포함하여 1회 화료"
EventsBaseTask.csv,desc_jp,門前清自摸和・平和のいずれかを含めて1回あがる,門前清自摸和・핑후のいずれかを含めて1회 화료
EventsBaseTask.csv,desc_jp,断幺九を含めて1回あがる,탕야오를 포함하여 1회 화료
EventsBaseTask.csv,desc_jp,ドラ・赤ドラ・裏ドラのいずれかを含めて1回あがる,도라・적도라・뒷도라のいずれかを含めて1회 화료
EventsBaseTask.csv,desc_jp,自風を含めて1回和了する,自風を含めて1회 화료하기
EventsBaseTask.csv,desc_jp,平和を含めて2回和了する,핑후를 포함하여 2회 화료하기
EventsBaseTask.csv,desc_jp,ドラを含む役で10回和了する,도라를 포함하여 10회 화료
EventsBaseTask.csv,desc_jp,門前清自摸を含めて2回和了する,門前清自摸を含めて2회 화료하기
EventsBaseTask.csv,desc_jp,白を含めて2回和了する,白を含めて2회 화료하기
EventsBaseTask.csv,desc_jp,赤ドラを含めて5回和了する,적도라を含めて5회 화료하기
EventsBaseTask.csv,desc_jp,一飜の役を含めて10回和了する,한 가지의 역을 포함하여 10회 화료하기
EventsBaseTask.csv,desc_jp,発を含めて2回和了する,発を含めて2회 화료하기
EventsBaseTask.csv,desc_jp,一発を含めて1回和了する,일발을 포함하여 1회 화료
EventsBaseTask.csv,desc_jp,裏ドラを含めて5回和了する,뒷도라を含めて5회 화료하기
EventsBaseTask.csv,desc_jp,対戦で合計88局放銃しないで最後まで打つ,대전에서 합계 88회 론 당하지 않고 게임 완료
EventsBaseTask.csv,desc_jp,中を含めて2回和了する,中を含めて2회 화료하기
EventsBaseTask.csv,desc_jp,二飜または以上の役を含めて2回和了する,二飜または以上の役を含めて2회 화료하기
EventsBaseTask.csv,desc_jp,対戦で合計8回ロン和了する,대전에서 합계 8回ロン和了する
EventsBaseTask.csv,desc_jp,雑貨屋でアイテムを2回購入する,잡화점で아이템を2回구입する
EventsBaseTask.csv,desc_jp,七対子を含めて1回和了する,치또이を含めて1회 화료하기
EventsBaseTask.csv,desc_jp,場風を含めて1回和了する,場風を含めて1회 화료하기
EventsBaseTask.csv,desc_jp,ドラを含めて20回和了する,도라를 포함하여 20회 화료하기
EventsBaseTask.csv,desc_jp,燕返し,츠바메가에시
EventsBaseTask.csv,desc_jp,槓振り,영상개론
EventsBaseTask.csv,desc_jp,十二落抬,십이낙태
EventsBaseTask.csv,desc_jp,五門斉,오문제
EventsBaseTask.csv,desc_jp,三連刻,삼련각
EventsBaseTask.csv,desc_jp,一色三順,일색삼순
EventsBaseTask.csv,desc_jp,一筒摸月,일통로월
EventsBaseTask.csv,desc_jp,九筒撈魚,구통로어
EventsBaseTask.csv,desc_jp,人和,인화
EventsBaseTask.csv,desc_jp,大車輪,대차륜
EventsBaseTask.csv,desc_jp,大竹林,대죽림
EventsBaseTask.csv,desc_jp,大数隣,대수린
EventsBaseTask.csv,desc_jp,石の上にも三年,돌 위에서 삼년
EventsBaseTask.csv,desc_jp,大七星,대칠성
EventsBaseTask.csv,desc_jp,立直を含めて6回和了する,리치를 하며 6회 화료
EventsBaseTask.csv,desc_jp,ドラを含めて10回和了する,도라를 보유한 상태로 10회 화료
EventsBaseTask.csv,desc_jp,門前清自摸を含めて3回和了する,멘젠 쯔모로 3회 화료
EventsBaseTask.csv,desc_jp,役牌:白・發・中のいずれかを含めて3回あがる,역패:백-발-중을 포함하여 3회 화료
EventsBaseTask.csv,desc_jp,配牌公開モードで2位以上を獲得,패 공개 모드로 2등 이상 획득
EventsBaseTask.csv,desc_jp,裏ドラを含めて2回和了する,뒷도라를 포함하여 2회 화료
EventsBaseTask.csv,desc_jp,累計33回和了,총 33回 화료
EventsBaseTask.csv,desc_jp,対戦で合計10回ロン和了する,10회 론 화료 달성
EventsBaseTask.csv,desc_jp,倉庫で贈り物を1回奉納する,창고에서 선물을 1회 봉납
EventsBaseTask.csv,desc_jp,役牌：自風牌・場風牌のいずれかを含めて2回和了する,"역패：자풍패, 장풍패 중 하나를 포함하여 2회 화료"
EventsBaseTask.csv,desc_jp,役牌：自風牌・場風牌・三元牌のいずれかを含めて1回和了する,"역패：자풍패, 장풍패, 삼원패 중 하나를 포함하여 1회 화료"
EventsBaseTask.csv,desc_jp,対戦で2位以上を獲得,대전에서 2위 이상 획득
EventsBaseTask.csv,desc_jp,一発・裏ドラ・門前清自摸和のいずれかを含めて1回和了する,"일발, 뒷도라, 멘젠 쯔모 중 하나를 포함하여 1회 화료"
EventsBaseTask.csv,desc_jp,二飜または以上の役を含めて1回和了する,二飜または以上の役を含めて1회 화료하기
EventsBaseTask.csv,desc_jp,断幺九または平和を含めて1回和了する,断幺九または핑후를 포함하여 1회 화료하기
EventsBaseTask.csv,desc_jp,一飜の役を含めて2回和了する,한 가지의 역을 포함하여 2회 화료하기
EventsBaseTask.csv,desc_jp,一飜の役を含めて8回和了する,한 가지의 역을 포함하여 8회 화료하기
EventsBaseTask.csv,desc_jp,龍の割目モードで2位以上を獲得,龍の割目モードで2位以上を獲得
EventsBaseTask.csv,desc_jp,役牌：白・發・中のいずれかを含めて2回和了する,역패：白・發・中のいずれかを含めて2회 화료하기
EventsBaseTask.csv,desc_jp,累計28回和了,累計28回和了
EventsBaseTask.csv,desc_jp,七対子、対々和のいずれかを含めて1回和了する,치또이、対々和のいずれかを含めて1회 화료하기
EventsBaseTask.csv,desc_jp,断幺九を含めて3回和了する,탕야오를 포함하여 3회 화료하기
EventsBaseTask.csv,desc_jp,赤ドラを含めて3回和了する,적도라を含めて3회 화료하기
EventsBaseTask.csv,desc_jp,周回数1周達成で入手,周回数1周達成で입수
EventsBaseTask.csv,desc_jp,周回数2周達成で入手,周回数2周達成で입수
EventsBaseTask.csv,desc_jp,周回数3周達成で入手,周回数3周達成で입수
EventsBaseTask.csv,desc_jp,周回数4周達成で入手,周回数4周達成で입수
EventsBaseTask.csv,desc_jp,周回数5周達成で入手,周回数5周達成で입수
EventsBaseTask.csv,desc_jp,周回数6周達成で入手,周回数6周達成で입수
EventsBaseTask.csv,desc_jp,周回数7周達成で入手,周回数7周達成で입수
EventsBaseTask.csv,desc_jp,周回数8周達成で入手,周回数8周達成で입수
EventsBaseTask.csv,desc_jp,周回数9周達成で入手,周回数9周達成で입수
EventsBaseTask.csv,desc_jp,周回数10周達成で入手,周回数10周達成で입수
EventsBaseTask.csv,desc_jp,試練階級はLv2に到達する,시련 등급 Lv2 도달
EventsBaseTask.csv,desc_jp,試練階級はLv3に到達する,시련 등급 Lv3 도달
EventsBaseTask.csv,desc_jp,試練階級はLv4に到達する,시련 등급 Lv4 도달
EventsBaseTask.csv,desc_jp,試練階級はLv5に到達する,시련 등급 Lv5 도달
EventsBaseTask.csv,desc_jp,試練階級はLv6に到達する,시련 등급 Lv6 도달
EventsBaseTask.csv,desc_jp,試練階級はLv8に到達する,시련 등급 Lv8 도달
EventsBaseTask.csv,desc_jp,試練階級はLv10に到達する,시련 등급 Lv10 도달
EventsBaseTask.csv,desc_jp,試練階級はLv15に到達する,시련 등급 Lv15 도달
EventsBaseTask.csv,desc_jp,試練階級はLv20に到達する,시련 등급 Lv20 도달
EventsBaseTask.csv,desc_jp,試練階級はLv25に到達する,시련 등급 Lv25 도달
EventsBaseTask.csv,desc_jp,試練階級はLv30に到達する,시련 등급 Lv30 도달
EventsBaseTask.csv,desc_jp,試練階級はLv35に到達する,시련 등급 Lv35 도달
EventsBaseTask.csv,desc_jp,試練階級はLv40に到達する,시련 등급 Lv40 도달
EventsBaseTask.csv,desc_jp,試練階級はLv45に到達する,시련 등급 Lv45 도달
EventsBaseTask.csv,desc_jp,試練階級はLv50に到達する,시련 등급 Lv50 도달
EventsBaseTask.csv,desc_jp,試練階級はLv55に到達する,시련 등급 Lv55 도달
EventsBaseTask.csv,desc_jp,試練階級はLv60に到達する,시련 등급 Lv60 도달
EventsBaseTask.csv,desc_jp,試練の道対局で最終順位1位を達成します,시련의 길 대국에서 최종 순위 1위 달성
EventsBaseTask.csv,desc_jp,試練の道対局で最終順位2位を達成します,시련의 길 대국에서 최종 순위 2위 달성
EventsBaseTask.csv,desc_jp,試練の道対局で最終順位3位を達成します,시련의 길 대국에서 최종 순위 3위 달성
EventsBaseTask.csv,desc_jp,試練の道対局で最終順位4位を達成します,시련의 길 대국에서 최종 순위 4위 달성
EventsBaseTask.csv,desc_jp,試練の道対局で和了（満貫未満）,시련의 길 대국에서 만관미만 화료
EventsBaseTask.csv,desc_jp,試練の道対局で和了（満貫）,시련의 길 대국에서 만관 화료
EventsBaseTask.csv,desc_jp,試練の道対局で和了（跳満）,시련의 길 대국에서 하네만 화료
EventsBaseTask.csv,desc_jp,試練の道対局で和了（倍満）,시련의 길 대국에서 배만 화료
EventsBaseTask.csv,desc_jp,試練の道対局で和了（三倍満）,시련의 길 대국에서 삼배만 화료
EventsBaseTask.csv,desc_jp,試練の道対局で和了（役満または以上）,시련의 길 대국에서 역만 이상 화료
EventsBaseTask.csv,desc_jp,今週の対局数,금주의 대국수
EventsBaseTask.csv,desc_jp,1局対戦します,1회 게임 완료
EventsBaseTask.csv,desc_jp,2局対戦します,2회 게임 완료
EventsBaseTask.csv,desc_jp,3局対戦します,3회 게임 완료
EventsBaseTask.csv,desc_jp,4局対戦します,4회 게임 완료
EventsBaseTask.csv,desc_jp,5局対戦します,5회 게임 완료
EventsBaseTask.csv,desc_jp,最終順位三位以上を1回達成します,최종 순위 3위 이상을 1회 달성
EventsBaseTask.csv,desc_jp,最終順位三位以上を2回達成します,최종 순위 3위 이상을 2회 달성
EventsBaseTask.csv,desc_jp,最終順位三位以上を3回達成します,최종 순위 3위 이상을 3회 달성
EventsBaseTask.csv,desc_jp,最終順位三位以上を4回達成します,최종 순위 3위 이상을 4회 달성
EventsBaseTask.csv,desc_jp,最終順位三位以上を5回達成します,최종 순위 3위 이상을 5회 달성
EventsBaseTask.csv,desc_jp,最終順位二位以上を1回達成します,최종 순위 2위 이상을 1회 달성
EventsBaseTask.csv,desc_jp,最終順位二位以上を2回達成します,최종 순위 2위 이상을 2회 달성
EventsBaseTask.csv,desc_jp,最終順位二位以上を3回達成します,최종 순위 2위 이상을 3회 달성
EventsBaseTask.csv,desc_jp,最終順位二位以上を4回達成します,최종 순위 2위 이상을 4회 달성
EventsBaseTask.csv,desc_jp,最終順位二位以上を5回達成します,최종 순위 2위 이상을 5회 달성
EventsBaseTask.csv,desc_jp,最終順位一位以上を1回達成します,최종 순위 1위 이상을 1회 달성
EventsBaseTask.csv,desc_jp,最終順位一位以上を2回達成します,최종 순위 1위 이상을 2회 달성
EventsBaseTask.csv,desc_jp,最終順位一位以上を3回達成します,최종 순위 1위 이상을 3회 달성
EventsBaseTask.csv,desc_jp,最終得点25000点以上を1回達成します,최종 득점점수 25000점 이상 1회 달성
EventsBaseTask.csv,desc_jp,最終得点25000点以上を2回達成します,최종 득점점수 25000점 이상 2회 달성
EventsBaseTask.csv,desc_jp,最終得点25000点以上を3回達成します,최종 득점점수 25000점 이상 3회 달성
EventsBaseTask.csv,desc_jp,最終得点25000点以上を4回達成します,최종 득점점수 25000점 이상 4회 달성
