location,context,source,target
EventsBaseTask.csv,desc_jp,小四喜,小四喜
EventsBaseTask.csv,desc_jp,大四喜,大四喜
EventsBaseTask.csv,desc_jp,四暗刻单器,四暗刻单器
EventsBaseTask.csv,desc_jp,一発・裏ドラのいずれかを含めて1回あがる,一発・裏ドラのいずれかを含めて1回あがる
EventsBaseTask.csv,desc_jp,門前清自摸和・平和のいずれかを含めて1回あがる,門前清自摸和・平和のいずれかを含めて1回あがる
EventsBaseTask.csv,desc_jp,断幺九を含めて1回あがる,断幺九を含めて1回あがる
EventsBaseTask.csv,desc_jp,ドラ・赤ドラ・裏ドラのいずれかを含めて1回あがる,ドラ・赤ドラ・裏ドラのいずれかを含めて1回あがる
EventsBaseTask.csv,desc_jp,自風を含めて1回和了する,自風を含めて1回和了する
EventsBaseTask.csv,desc_jp,平和を含めて2回和了する,平和を含めて2回和了する
EventsBaseTask.csv,desc_jp,ドラを含む役で10回和了する,ドラを含む役で10回和了する
EventsBaseTask.csv,desc_jp,門前清自摸を含めて2回和了する,門前清自摸を含めて2回和了する
EventsBaseTask.csv,desc_jp,白を含めて2回和了する,白を含めて2回和了する
EventsBaseTask.csv,desc_jp,赤ドラを含めて5回和了する,赤ドラを含めて5回和了する
EventsBaseTask.csv,desc_jp,一飜の役を含めて10回和了する,一飜の役を含めて10回和了する
EventsBaseTask.csv,desc_jp,発を含めて2回和了する,発を含めて2回和了する
EventsBaseTask.csv,desc_jp,一発を含めて1回和了する,一発を含めて1回和了する
EventsBaseTask.csv,desc_jp,裏ドラを含めて5回和了する,裏ドラを含めて5回和了する
EventsBaseTask.csv,desc_jp,対戦で合計88局放銃しないで最後まで打つ,対戦で合計88局放銃しないで最後まで打つ
EventsBaseTask.csv,desc_jp,中を含めて2回和了する,中を含めて2回和了する
EventsBaseTask.csv,desc_jp,二飜または以上の役を含めて2回和了する,二飜または以上の役を含めて2回和了する
EventsBaseTask.csv,desc_jp,対戦で合計8回ロン和了する,対戦で合計8回ロン和了する
EventsBaseTask.csv,desc_jp,雑貨屋でアイテムを2回購入する,雑貨屋でアイテムを2回購入する
EventsBaseTask.csv,desc_jp,七対子を含めて1回和了する,七対子を含めて1回和了する
EventsBaseTask.csv,desc_jp,場風を含めて1回和了する,場風を含めて1回和了する
EventsBaseTask.csv,desc_jp,ドラを含めて20回和了する,ドラを含めて20回和了する
EventsBaseTask.csv,desc_jp,燕返し,燕返し
EventsBaseTask.csv,desc_jp,槓振り,槓振り
EventsBaseTask.csv,desc_jp,十二落抬,十二落抬
EventsBaseTask.csv,desc_jp,五門斉,五門斉
EventsBaseTask.csv,desc_jp,三連刻,三連刻
EventsBaseTask.csv,desc_jp,一色三順,一色三順
EventsBaseTask.csv,desc_jp,一筒摸月,一筒摸月
EventsBaseTask.csv,desc_jp,九筒撈魚,九筒撈魚
EventsBaseTask.csv,desc_jp,人和,人和
EventsBaseTask.csv,desc_jp,大車輪,大車輪
EventsBaseTask.csv,desc_jp,大竹林,大竹林
EventsBaseTask.csv,desc_jp,大数隣,大数隣
EventsBaseTask.csv,desc_jp,石の上にも三年,石の上にも三年
EventsBaseTask.csv,desc_jp,大七星,大七星
EventsBaseTask.csv,desc_jp,立直を含めて6回和了する,立直を含めて6回和了する
EventsBaseTask.csv,desc_jp,ドラを含めて10回和了する,ドラを含めて10回和了する
EventsBaseTask.csv,desc_jp,門前清自摸を含めて3回和了する,門前清自摸を含めて3回和了する
EventsBaseTask.csv,desc_jp,役牌:白・發・中のいずれかを含めて3回あがる,役牌:白・發・中のいずれかを含めて3回あがる
EventsBaseTask.csv,desc_jp,配牌公開モードで2位以上を獲得,配牌公開モードで2位以上を獲得
EventsBaseTask.csv,desc_jp,裏ドラを含めて2回和了する,裏ドラを含めて2回和了する
EventsBaseTask.csv,desc_jp,累計33回和了,累計33回和了
EventsBaseTask.csv,desc_jp,対戦で合計10回ロン和了する,対戦で合計10回ロン和了する
EventsBaseTask.csv,desc_jp,倉庫で贈り物を1回奉納する,倉庫で贈り物を1回奉納する
EventsBaseTask.csv,desc_jp,役牌：自風牌・場風牌のいずれかを含めて2回和了する,役牌：自風牌・場風牌のいずれかを含めて2回和了する
EventsBaseTask.csv,desc_jp,役牌：自風牌・場風牌・三元牌のいずれかを含めて1回和了する,役牌：自風牌・場風牌・三元牌のいずれかを含めて1回和了する
EventsBaseTask.csv,desc_jp,対戦で2位以上を獲得,対戦で2位以上を獲得
EventsBaseTask.csv,desc_jp,一発・裏ドラ・門前清自摸和のいずれかを含めて1回和了する,一発・裏ドラ・門前清自摸和のいずれかを含めて1回和了する
EventsBaseTask.csv,desc_jp,二飜または以上の役を含めて1回和了する,二飜または以上の役を含めて1回和了する
EventsBaseTask.csv,desc_jp,断幺九または平和を含めて1回和了する,断幺九または平和を含めて1回和了する
EventsBaseTask.csv,desc_jp,一飜の役を含めて2回和了する,一飜の役を含めて2回和了する
EventsBaseTask.csv,desc_jp,一飜の役を含めて8回和了する,一飜の役を含めて8回和了する
EventsBaseTask.csv,desc_jp,龍の割目モードで2位以上を獲得,龍の割目モードで2位以上を獲得
EventsBaseTask.csv,desc_jp,役牌：白・發・中のいずれかを含めて2回和了する,役牌：白・發・中のいずれかを含めて2回和了する
EventsBaseTask.csv,desc_jp,累計28回和了,累計28回和了
EventsBaseTask.csv,desc_jp,七対子、対々和のいずれかを含めて1回和了する,七対子、対々和のいずれかを含めて1回和了する
EventsBaseTask.csv,desc_jp,断幺九を含めて3回和了する,断幺九を含めて3回和了する
EventsBaseTask.csv,desc_jp,赤ドラを含めて3回和了する,赤ドラを含めて3回和了する
EventsBaseTask.csv,desc_jp,周回数1周達成で入手,周回数1周達成で入手
EventsBaseTask.csv,desc_jp,周回数2周達成で入手,周回数2周達成で入手
EventsBaseTask.csv,desc_jp,周回数3周達成で入手,周回数3周達成で入手
EventsBaseTask.csv,desc_jp,周回数4周達成で入手,周回数4周達成で入手
EventsBaseTask.csv,desc_jp,周回数5周達成で入手,周回数5周達成で入手
EventsBaseTask.csv,desc_jp,周回数6周達成で入手,周回数6周達成で入手
EventsBaseTask.csv,desc_jp,周回数7周達成で入手,周回数7周達成で入手
EventsBaseTask.csv,desc_jp,周回数8周達成で入手,周回数8周達成で入手
EventsBaseTask.csv,desc_jp,周回数9周達成で入手,周回数9周達成で入手
EventsBaseTask.csv,desc_jp,周回数10周達成で入手,周回数10周達成で入手
EventsBaseTask.csv,desc_jp,,
EventsDailyevent.csv,desc_jp,銅の間で4人東風戦を3戦最後まで打つ,銅の間で4人東風戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間で4人半荘戦を3戦最後まで打つ,銅の間で4人半荘戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間で4人東風戦を2戦最後まで打つ,銅の間で4人東風戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間で4人半荘戦を2戦最後まで打つ,銅の間で4人半荘戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,友人対戦で4人東風戦を2戦最後まで打つ,友人対戦で4人東風戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,友人対戦で4人半荘戦を2戦最後まで打つ,友人対戦で4人半荘戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間で4人東風戦を3戦最後まで打つ,銀の間で4人東風戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間で4人半荘戦を3戦最後まで打つ,銀の間で4人半荘戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間で4人東風戦を2戦最後まで打つ,銀の間で4人東風戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間で4人半荘戦を2戦最後まで打つ,銀の間で4人半荘戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間で4人東風戦を3戦最後まで打つ,金の間で4人東風戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間で4人半荘戦を3戦最後まで打つ,金の間で4人半荘戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間で4人東風戦を2戦最後まで打つ,金の間で4人東風戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間で4人半荘戦を2戦最後まで打つ,金の間で4人半荘戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間で4人東風戦を3戦最後まで打つ,玉の間で4人東風戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間で4人半荘戦を3戦最後まで打つ,玉の間で4人半荘戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間で4人東風戦を2戦最後まで打つ,玉の間で4人東風戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間で4人半荘戦を2戦最後まで打つ,玉の間で4人半荘戦を2戦最後まで打つ
EventsDailyevent.csv,desc_jp,友人対戦で4人東風戦を3戦最後まで打つ,友人対戦で4人東風戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,友人対戦で4人半荘戦を3戦最後まで打つ,友人対戦で4人半荘戦を3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間の対戦で2戦最後まで打つ,銅の間の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間の対戦で3戦最後まで打つ,銅の間の対戦で3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銅の間の対戦で2位以上の順位を1回取得する,銅の間の対戦で2位以上の順位を1回取得する
EventsDailyevent.csv,desc_jp,対戦で合計4回ロンあがりする,対戦で合計4回ロンあがりする
EventsDailyevent.csv,desc_jp,対戦で合計2回ツモあがりする,対戦で合計2回ツモあがりする
EventsDailyevent.csv,desc_jp,対戦で合計8局放銃しないで最後まで打つ,対戦で合計8局放銃しないで最後まで打つ
EventsDailyevent.csv,desc_jp,友人対戦の対戦で2戦最後まで打つ,友人対戦の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間の対戦で2戦最後まで打つ,銀の間の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間の対戦で3戦最後まで打つ,銀の間の対戦で3戦最後まで打つ
EventsDailyevent.csv,desc_jp,銀の間の対戦で2位以上の順位を1回取得する,銀の間の対戦で2位以上の順位を1回取得する
EventsDailyevent.csv,desc_jp,金の間の対戦で2戦最後まで打つ,金の間の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間の対戦で3戦最後まで打つ,金の間の対戦で3戦最後まで打つ
EventsDailyevent.csv,desc_jp,金の間の対戦で2位以上の順位を1回取得する,金の間の対戦で2位以上の順位を1回取得する
EventsDailyevent.csv,desc_jp,玉の間の対戦で2戦最後まで打つ,玉の間の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間の対戦で3戦最後まで打つ,玉の間の対戦で3戦最後まで打つ
EventsDailyevent.csv,desc_jp,玉の間の対戦で2位以上の順位を1回取得する,玉の間の対戦で2位以上の順位を1回取得する
EventsDailyevent.csv,desc_jp,王座の間の対戦で2戦最後まで打つ,王座の間の対戦で2戦最後まで打つ
EventsDailyevent.csv,desc_jp,王座の間の対戦で3戦最後まで打つ,王座の間の対戦で3戦最後まで打つ
EventsDailyevent.csv,desc_jp,王座の間の対戦で2位以上の順位を1回取得する,王座の間の対戦で2位以上の順位を1回取得する
EventsDailyevent.csv,desc_jp,【報酬2倍】銅の間で4人東風戦を3戦最後まで打つ,【報酬2倍】銅の間で4人東風戦を3戦最後まで打つ
